ts,container,cpu_pct,mem_used,mem_pct
1780068872,xpltest-worker-1,0.49,278.7MiB/512MiB,54.42
1780068876,xpltest-app-1,41.70,604.2MiB/1GiB,59.01
1780068876,xpltest-postgres-1,2.73,182.6MiB/2GiB,8.91
1780068876,xpltest-redis-1,0.94,10.2MiB/512MiB,1.99
1780068876,xpltest-worker-1,0.44,279.5MiB/512MiB,54.58
1780068879,xpltest-app-1,33.31,606.9MiB/1GiB,59.27
1780068879,xpltest-postgres-1,2.10,182.3MiB/2GiB,8.90
1780068879,xpltest-redis-1,1.07,10.2MiB/512MiB,1.99
1780068879,xpltest-worker-1,0.59,279.1MiB/512MiB,54.50
1780068883,xpltest-app-1,53.98,601.3MiB/1GiB,58.72
1780068883,xpltest-postgres-1,3.56,182.4MiB/2GiB,8.90
1780068883,xpltest-redis-1,0.89,10.2MiB/512MiB,1.99
1780068883,xpltest-worker-1,0.39,278.9MiB/512MiB,54.47
1780068887,xpltest-app-1,49.97,604.6MiB/1GiB,59.04
1780068887,xpltest-postgres-1,2.82,182.9MiB/2GiB,8.93
1780068887,xpltest-redis-1,0.80,10.15MiB/512MiB,1.98
1780068887,xpltest-worker-1,0.83,278.8MiB/512MiB,54.45
1780068890,xpltest-app-1,53.47,602.1MiB/1GiB,58.80
1780068890,xpltest-postgres-1,3.41,183MiB/2GiB,8.93
1780068890,xpltest-redis-1,0.97,10.15MiB/512MiB,1.98
1780068890,xpltest-worker-1,0.47,279.3MiB/512MiB,54.56
1780068894,xpltest-app-1,39.15,607MiB/1GiB,59.27
1780068894,xpltest-postgres-1,2.34,183.4MiB/2GiB,8.96
1780068894,xpltest-redis-1,0.89,10.15MiB/512MiB,1.98
1780068894,xpltest-worker-1,0.33,279.2MiB/512MiB,54.54
1780068897,xpltest-app-1,41.65,611.1MiB/1GiB,59.68
1780068897,xpltest-postgres-1,4.76,183.1MiB/2GiB,8.94
1780068897,xpltest-redis-1,2.63,10.22MiB/512MiB,2.00
1780068897,xpltest-worker-1,0.86,279.2MiB/512MiB,54.54
1780068901,xpltest-app-1,35.24,613.2MiB/1GiB,59.88
1780068901,xpltest-postgres-1,2.92,185.2MiB/2GiB,9.05
1780068901,xpltest-redis-1,1.09,10.23MiB/512MiB,2.00
1780068901,xpltest-worker-1,0.29,280.7MiB/512MiB,54.82
1780068904,xpltest-app-1,59.20,604.9MiB/1GiB,59.07
1780068904,xpltest-postgres-1,1.43,185.1MiB/2GiB,9.04
1780068904,xpltest-redis-1,1.14,10.24MiB/512MiB,2.00
1780068904,xpltest-worker-1,0.36,280.7MiB/512MiB,54.83
1780068908,xpltest-app-1,51.91,610.4MiB/1GiB,59.61
1780068908,xpltest-postgres-1,1.22,185.8MiB/2GiB,9.07
1780068908,xpltest-redis-1,2.48,10.21MiB/512MiB,1.99
1780068908,xpltest-worker-1,0.19,279.7MiB/512MiB,54.63
1780068911,xpltest-app-1,39.28,604MiB/1GiB,58.98
1780068911,xpltest-postgres-1,1.73,186.1MiB/2GiB,9.09
1780068911,xpltest-redis-1,0.83,10.21MiB/512MiB,1.99
1780068911,xpltest-worker-1,0.18,279.3MiB/512MiB,54.56
1780068915,xpltest-app-1,47.31,600.3MiB/1GiB,58.62
1780068915,xpltest-postgres-1,1.87,185.9MiB/2GiB,9.07
1780068915,xpltest-redis-1,0.99,10.21MiB/512MiB,2.00
1780068915,xpltest-worker-1,0.38,280.1MiB/512MiB,54.71
1780068918,xpltest-app-1,32.03,606.1MiB/1GiB,59.19
1780068918,xpltest-postgres-1,1.39,185.9MiB/2GiB,9.07
1780068918,xpltest-redis-1,0.55,10.18MiB/512MiB,1.99
1780068918,xpltest-worker-1,0.16,279.3MiB/512MiB,54.56
1780068922,xpltest-app-1,85.38,600.7MiB/1GiB,58.67
1780068922,xpltest-postgres-1,1.70,185.8MiB/2GiB,9.07
1780068922,xpltest-redis-1,0.95,10.18MiB/512MiB,1.99
1780068922,xpltest-worker-1,0.22,280.1MiB/512MiB,54.71
1780068925,xpltest-app-1,74.37,606.3MiB/1GiB,59.21
1780068925,xpltest-postgres-1,1.77,185.8MiB/2GiB,9.07
1780068925,xpltest-redis-1,1.13,10.19MiB/512MiB,1.99
1780068925,xpltest-worker-1,0.52,279.6MiB/512MiB,54.61
1780068929,xpltest-app-1,66.59,610.8MiB/1GiB,59.65
1780068929,xpltest-postgres-1,3.29,185.9MiB/2GiB,9.08
1780068929,xpltest-redis-1,1.07,10.19MiB/512MiB,1.99
1780068929,xpltest-worker-1,0.48,279.3MiB/512MiB,54.56
1780068933,xpltest-app-1,87.64,607.4MiB/1GiB,59.31
1780068933,xpltest-postgres-1,3.23,186.1MiB/2GiB,9.09
1780068933,xpltest-redis-1,2.97,10.21MiB/512MiB,1.99
1780068933,xpltest-worker-1,0.28,279.7MiB/512MiB,54.63
1780068936,xpltest-app-1,76.74,611.5MiB/1GiB,59.71
1780068936,xpltest-postgres-1,2.13,185.9MiB/2GiB,9.08
1780068936,xpltest-redis-1,0.89,10.19MiB/512MiB,1.99
1780068936,xpltest-worker-1,0.35,279.4MiB/512MiB,54.56
1780068940,xpltest-app-1,99.30,604.2MiB/1GiB,59.01
1780068940,xpltest-postgres-1,0.52,186.1MiB/2GiB,9.09
1780068940,xpltest-redis-1,1.20,10.17MiB/512MiB,1.99
1780068940,xpltest-worker-1,0.20,279.9MiB/512MiB,54.66
1780068943,xpltest-app-1,98.56,594.8MiB/1GiB,58.09
1780068943,xpltest-postgres-1,3.66,186.1MiB/2GiB,9.09
1780068943,xpltest-redis-1,2.88,10.17MiB/512MiB,1.99
1780068943,xpltest-worker-1,0.37,278.6MiB/512MiB,54.42
1780068947,xpltest-app-1,102.85,602.8MiB/1GiB,58.87
1780068947,xpltest-postgres-1,0.97,185.9MiB/2GiB,9.08
1780068947,xpltest-redis-1,1.26,10.19MiB/512MiB,1.99
1780068947,xpltest-worker-1,0.57,278.8MiB/512MiB,54.45
1780068950,xpltest-app-1,99.35,591.9MiB/1GiB,57.80
1780068950,xpltest-postgres-1,1.10,185.9MiB/2GiB,9.08
1780068950,xpltest-redis-1,0.86,10.15MiB/512MiB,1.98
1780068950,xpltest-worker-1,0.51,278.6MiB/512MiB,54.40
1780068954,xpltest-app-1,73.26,606.5MiB/1GiB,59.22
1780068954,xpltest-postgres-1,1.74,186.3MiB/2GiB,9.10
1780068954,xpltest-redis-1,0.73,10.15MiB/512MiB,1.98
1780068954,xpltest-worker-1,0.33,278.8MiB/512MiB,54.46
1780068957,xpltest-app-1,98.09,610.6MiB/1GiB,59.63
1780068957,xpltest-postgres-1,1.78,186.4MiB/2GiB,9.10
1780068957,xpltest-redis-1,1.07,10.2MiB/512MiB,1.99
1780068957,xpltest-worker-1,0.75,278.5MiB/512MiB,54.40
1780068961,xpltest-app-1,94.21,613.9MiB/1GiB,59.95
1780068961,xpltest-postgres-1,2.10,186.5MiB/2GiB,9.11
1780068961,xpltest-redis-1,0.66,10.19MiB/512MiB,1.99
1780068961,xpltest-worker-1,0.37,279.1MiB/512MiB,54.52
1780068964,xpltest-app-1,81.96,611.6MiB/1GiB,59.73
1780068964,xpltest-postgres-1,4.21,186.7MiB/2GiB,9.11
1780068964,xpltest-redis-1,0.92,10.19MiB/512MiB,1.99
1780068964,xpltest-worker-1,0.83,278.7MiB/512MiB,54.44
1780068968,xpltest-app-1,89.24,603.5MiB/1GiB,58.93
1780068968,xpltest-postgres-1,3.98,186.4MiB/2GiB,9.10
1780068968,xpltest-redis-1,3.73,10.13MiB/512MiB,1.98
1780068968,xpltest-worker-1,0.08,278.7MiB/512MiB,54.43
1780068972,xpltest-app-1,92.40,593MiB/1GiB,57.91
1780068972,xpltest-postgres-1,1.12,186.4MiB/2GiB,9.10
1780068972,xpltest-redis-1,0.72,10.12MiB/512MiB,1.98
1780068972,xpltest-worker-1,0.11,278.7MiB/512MiB,54.44
1780068975,xpltest-app-1,94.78,603.1MiB/1GiB,58.90
1780068975,xpltest-postgres-1,3.29,186.7MiB/2GiB,9.11
1780068975,xpltest-redis-1,1.22,10.14MiB/512MiB,1.98
1780068975,xpltest-worker-1,0.59,278.7MiB/512MiB,54.43
1780068979,xpltest-app-1,49.47,614.9MiB/1GiB,60.05
1780068979,xpltest-postgres-1,4.63,186.3MiB/2GiB,9.10
1780068979,xpltest-redis-1,3.79,10.35MiB/512MiB,2.02
1780068979,xpltest-worker-1,0.68,278.6MiB/512MiB,54.41
1780068982,xpltest-app-1,71.23,613.6MiB/1GiB,59.92
1780068982,xpltest-postgres-1,0.82,186.3MiB/2GiB,9.10
1780068982,xpltest-redis-1,0.92,10.12MiB/512MiB,1.98
1780068982,xpltest-worker-1,0.18,278.7MiB/512MiB,54.44
1780068986,xpltest-app-1,41.86,619.6MiB/1GiB,60.50
1780068986,xpltest-postgres-1,1.29,186.3MiB/2GiB,9.10
1780068986,xpltest-redis-1,1.34,10.47MiB/512MiB,2.04
1780068986,xpltest-worker-1,1.12,278.8MiB/512MiB,54.45
1780068989,xpltest-app-1,85.49,607.7MiB/1GiB,59.34
1780068989,xpltest-postgres-1,5.50,186.5MiB/2GiB,9.11
1780068989,xpltest-redis-1,0.65,10.13MiB/512MiB,1.98
1780068989,xpltest-worker-1,0.35,279MiB/512MiB,54.49
1780068993,xpltest-app-1,91.57,607.9MiB/1GiB,59.37
1780068993,xpltest-postgres-1,2.49,186.3MiB/2GiB,9.10
1780068993,xpltest-redis-1,1.33,10.13MiB/512MiB,1.98
1780068993,xpltest-worker-1,1.12,278.8MiB/512MiB,54.45
1780068996,xpltest-app-1,70.56,618.3MiB/1GiB,60.38
1780068996,xpltest-postgres-1,0.46,186.3MiB/2GiB,9.10
1780068996,xpltest-redis-1,0.63,10.22MiB/512MiB,2.00
1780068996,xpltest-worker-1,0.45,279.3MiB/512MiB,54.56
1780069000,xpltest-app-1,74.65,617.1MiB/1GiB,60.26
1780069000,xpltest-postgres-1,1.03,186.3MiB/2GiB,9.10
1780069000,xpltest-redis-1,1.01,10.09MiB/512MiB,1.97
1780069000,xpltest-worker-1,0.27,278.9MiB/512MiB,54.46
1780069003,xpltest-app-1,80.89,607MiB/1GiB,59.27
1780069003,xpltest-postgres-1,2.92,186.4MiB/2GiB,9.10
1780069003,xpltest-redis-1,0.98,10.09MiB/512MiB,1.97
1780069003,xpltest-worker-1,1.06,278.8MiB/512MiB,54.44
1780069007,xpltest-app-1,80.58,621.1MiB/1GiB,60.65
1780069007,xpltest-postgres-1,2.59,186.3MiB/2GiB,9.10
1780069007,xpltest-redis-1,0.98,10.2MiB/512MiB,1.99
1780069007,xpltest-worker-1,0.20,280MiB/512MiB,54.69
1780069011,xpltest-app-1,66.31,613.6MiB/1GiB,59.92
1780069011,xpltest-postgres-1,1.03,186.4MiB/2GiB,9.10
1780069011,xpltest-redis-1,0.84,10.16MiB/512MiB,1.98
1780069011,xpltest-worker-1,0.09,278.9MiB/512MiB,54.46
1780069014,xpltest-app-1,36.40,618.4MiB/1GiB,60.39
1780069014,xpltest-postgres-1,3.93,186.4MiB/2GiB,9.10
1780069014,xpltest-redis-1,3.34,10.16MiB/512MiB,1.98
1780069014,xpltest-worker-1,0.44,278.8MiB/512MiB,54.44
1780069018,xpltest-app-1,62.76,617.8MiB/1GiB,60.33
1780069018,xpltest-postgres-1,1.62,186.4MiB/2GiB,9.10
1780069018,xpltest-redis-1,0.70,10.1MiB/512MiB,1.97
1780069018,xpltest-worker-1,0.20,279MiB/512MiB,54.49
1780069021,xpltest-app-1,39.14,608.5MiB/1GiB,59.43
1780069021,xpltest-postgres-1,1.54,186.4MiB/2GiB,9.10
1780069021,xpltest-redis-1,0.89,10.11MiB/512MiB,1.97
1780069021,xpltest-worker-1,0.21,279.5MiB/512MiB,54.60
1780069025,xpltest-app-1,42.73,616.2MiB/1GiB,60.18
1780069025,xpltest-postgres-1,5.02,186.4MiB/2GiB,9.10
1780069025,xpltest-redis-1,0.84,10.16MiB/512MiB,1.98
1780069025,xpltest-worker-1,0.32,279.2MiB/512MiB,54.53
1780069028,xpltest-app-1,45.76,612.1MiB/1GiB,59.77
1780069028,xpltest-postgres-1,1.28,186.6MiB/2GiB,9.11
1780069028,xpltest-redis-1,0.52,10.08MiB/512MiB,1.97
1780069028,xpltest-worker-1,0.27,279.1MiB/512MiB,54.51
1780069032,xpltest-app-1,48.51,615.9MiB/1GiB,60.14
1780069032,xpltest-postgres-1,2.17,186.4MiB/2GiB,9.10
1780069032,xpltest-redis-1,0.84,10.08MiB/512MiB,1.97
1780069032,xpltest-worker-1,0.25,279.2MiB/512MiB,54.53
1780069035,xpltest-app-1,44.35,616.8MiB/1GiB,60.23
1780069035,xpltest-postgres-1,2.83,186.4MiB/2GiB,9.10
1780069035,xpltest-redis-1,0.92,10.13MiB/512MiB,1.98
1780069035,xpltest-worker-1,0.46,279MiB/512MiB,54.49
1780069039,xpltest-app-1,32.67,611.2MiB/1GiB,59.68
1780069039,xpltest-postgres-1,2.02,186.4MiB/2GiB,9.10
1780069039,xpltest-redis-1,3.19,10.09MiB/512MiB,1.97
1780069039,xpltest-worker-1,0.27,279MiB/512MiB,54.50
1780069042,xpltest-app-1,43.62,616.6MiB/1GiB,60.21
1780069042,xpltest-postgres-1,3.08,186.4MiB/2GiB,9.10
1780069042,xpltest-redis-1,0.89,10.09MiB/512MiB,1.97
1780069042,xpltest-worker-1,0.16,279.2MiB/512MiB,54.53
1780069046,xpltest-app-1,37.83,619.3MiB/1GiB,60.47
1780069046,xpltest-postgres-1,1.87,186.6MiB/2GiB,9.11
1780069046,xpltest-redis-1,0.86,10.22MiB/512MiB,2.00
1780069046,xpltest-worker-1,0.41,279.2MiB/512MiB,54.53
1780069049,xpltest-app-1,48.66,621.2MiB/1GiB,60.67
1780069049,xpltest-postgres-1,4.67,186.4MiB/2GiB,9.10
1780069049,xpltest-redis-1,1.06,10.23MiB/512MiB,2.00
1780069049,xpltest-worker-1,0.35,279.4MiB/512MiB,54.57
1780069053,xpltest-app-1,52.67,624.3MiB/1GiB,60.97
1780069053,xpltest-postgres-1,2.79,186.4MiB/2GiB,9.10
1780069053,xpltest-redis-1,1.03,10.22MiB/512MiB,2.00
1780069053,xpltest-worker-1,0.37,279.6MiB/512MiB,54.60
1780069057,xpltest-app-1,41.87,622.2MiB/1GiB,60.76
1780069057,xpltest-postgres-1,1.48,186.4MiB/2GiB,9.10
1780069057,xpltest-redis-1,1.13,10.23MiB/512MiB,2.00
1780069057,xpltest-worker-1,0.71,279MiB/512MiB,54.49
1780069060,xpltest-app-1,43.16,618.1MiB/1GiB,60.36
1780069060,xpltest-postgres-1,3.79,186MiB/2GiB,9.08
1780069060,xpltest-redis-1,0.97,10.1MiB/512MiB,1.97
1780069060,xpltest-worker-1,0.40,279.2MiB/512MiB,54.54
1780069064,xpltest-app-1,29.04,610.6MiB/1GiB,59.63
1780069064,xpltest-postgres-1,6.87,180.5MiB/2GiB,8.81
1780069064,xpltest-redis-1,1.10,10.36MiB/512MiB,2.02
1780069064,xpltest-worker-1,0.86,279.1MiB/512MiB,54.50
1780069067,xpltest-app-1,51.03,617.4MiB/1GiB,60.29
1780069067,xpltest-postgres-1,3.42,182.8MiB/2GiB,8.93
1780069067,xpltest-redis-1,0.92,10.2MiB/512MiB,1.99
1780069067,xpltest-worker-1,0.21,279.5MiB/512MiB,54.60
1780069071,xpltest-app-1,41.59,618.8MiB/1GiB,60.42
1780069071,xpltest-postgres-1,7.20,184MiB/2GiB,8.98
1780069071,xpltest-redis-1,0.85,10.08MiB/512MiB,1.97
1780069071,xpltest-worker-1,0.42,279.2MiB/512MiB,54.54
1780069074,xpltest-app-1,65.39,607.6MiB/1GiB,59.33
1780069074,xpltest-postgres-1,3.79,184.3MiB/2GiB,9.00
1780069074,xpltest-redis-1,1.92,10.12MiB/512MiB,1.98
1780069074,xpltest-worker-1,0.30,278.9MiB/512MiB,54.47
1780069078,xpltest-app-1,36.04,616.9MiB/1GiB,60.24
1780069078,xpltest-postgres-1,0.83,184.4MiB/2GiB,9.00
1780069078,xpltest-redis-1,0.82,10.2MiB/512MiB,1.99
1780069078,xpltest-worker-1,0.06,278.4MiB/512MiB,54.37
1780069081,xpltest-app-1,27.06,614.5MiB/1GiB,60.01
1780069081,xpltest-postgres-1,1.02,183.7MiB/2GiB,8.97
1780069081,xpltest-redis-1,0.58,10.09MiB/512MiB,1.97
1780069081,xpltest-worker-1,0.77,278.7MiB/512MiB,54.43
1780069085,xpltest-app-1,42.17,617.8MiB/1GiB,60.33
1780069085,xpltest-postgres-1,3.59,183.8MiB/2GiB,8.97
1780069085,xpltest-redis-1,2.07,10.14MiB/512MiB,1.98
1780069085,xpltest-worker-1,0.86,278.5MiB/512MiB,54.39
1780069088,xpltest-app-1,53.69,617.4MiB/1GiB,60.30
1780069088,xpltest-postgres-1,2.44,184.2MiB/2GiB,8.99
1780069088,xpltest-redis-1,1.18,10.23MiB/512MiB,2.00
1780069088,xpltest-worker-1,0.23,278.4MiB/512MiB,54.37
1780069092,xpltest-app-1,38.69,614.3MiB/1GiB,59.99
1780069092,xpltest-postgres-1,1.87,185.3MiB/2GiB,9.05
1780069092,xpltest-redis-1,0.94,10.07MiB/512MiB,1.97
1780069092,xpltest-worker-1,0.29,279MiB/512MiB,54.49
1780069096,xpltest-app-1,38.47,616.8MiB/1GiB,60.23
1780069096,xpltest-postgres-1,4.59,185.4MiB/2GiB,9.05
1780069096,xpltest-redis-1,1.21,10.13MiB/512MiB,1.98
1780069096,xpltest-worker-1,0.53,278.8MiB/512MiB,54.46
1780069099,xpltest-app-1,39.31,617.9MiB/1GiB,60.34
1780069099,xpltest-postgres-1,1.70,185.3MiB/2GiB,9.05
1780069099,xpltest-redis-1,0.99,10.21MiB/512MiB,1.99
1780069099,xpltest-worker-1,0.21,279MiB/512MiB,54.50
1780069103,xpltest-app-1,75.12,614.5MiB/1GiB,60.01
1780069103,xpltest-postgres-1,1.67,185.6MiB/2GiB,9.06
1780069103,xpltest-redis-1,0.89,10.05MiB/512MiB,1.96
1780069103,xpltest-worker-1,0.34,278.7MiB/512MiB,54.44
1780069106,xpltest-app-1,72.40,610MiB/1GiB,59.57
1780069106,xpltest-postgres-1,2.02,185.4MiB/2GiB,9.05
1780069106,xpltest-redis-1,1.21,10.16MiB/512MiB,1.99
1780069106,xpltest-worker-1,0.55,279MiB/512MiB,54.50
1780069110,xpltest-app-1,75.26,612.9MiB/1GiB,59.85
1780069110,xpltest-postgres-1,3.33,185.4MiB/2GiB,9.05
1780069110,xpltest-redis-1,2.56,10.16MiB/512MiB,1.98
1780069110,xpltest-worker-1,0.55,279.1MiB/512MiB,54.51
1780069113,xpltest-app-1,70.76,611.1MiB/1GiB,59.68
1780069113,xpltest-postgres-1,1.69,185.6MiB/2GiB,9.06
1780069113,xpltest-redis-1,1.15,10.16MiB/512MiB,1.98
1780069113,xpltest-worker-1,0.32,279MiB/512MiB,54.49
1780069117,xpltest-app-1,70.66,614.9MiB/1GiB,60.05
1780069117,xpltest-postgres-1,1.30,185.4MiB/2GiB,9.05
1780069117,xpltest-redis-1,0.70,10.23MiB/512MiB,2.00
1780069117,xpltest-worker-1,0.17,278.6MiB/512MiB,54.41
1780069120,xpltest-app-1,83.98,605.4MiB/1GiB,59.12
1780069120,xpltest-postgres-1,4.00,184.7MiB/2GiB,9.02
1780069120,xpltest-redis-1,2.72,10.13MiB/512MiB,1.98
1780069120,xpltest-worker-1,0.36,278.8MiB/512MiB,54.45
1780069124,xpltest-app-1,74.21,613.2MiB/1GiB,59.88
1780069124,xpltest-postgres-1,1.61,185.1MiB/2GiB,9.04
1780069124,xpltest-redis-1,0.80,10.13MiB/512MiB,1.98
1780069124,xpltest-worker-1,0.27,279.2MiB/512MiB,54.54
1780069127,xpltest-app-1,39.99,611.5MiB/1GiB,59.72
1780069127,xpltest-postgres-1,1.30,185.2MiB/2GiB,9.04
1780069127,xpltest-redis-1,0.89,10.19MiB/512MiB,1.99
1780069127,xpltest-worker-1,0.22,279.2MiB/512MiB,54.52
1780069131,xpltest-app-1,65.11,615MiB/1GiB,60.06
1780069131,xpltest-postgres-1,3.97,185.1MiB/2GiB,9.04
1780069131,xpltest-redis-1,1.11,10.11MiB/512MiB,1.98
1780069131,xpltest-worker-1,0.39,278.8MiB/512MiB,54.46
1780069135,xpltest-app-1,69.49,612.3MiB/1GiB,59.80
1780069135,xpltest-postgres-1,2.32,185.2MiB/2GiB,9.04
1780069135,xpltest-redis-1,0.72,10.12MiB/512MiB,1.98
1780069135,xpltest-worker-1,0.34,279.1MiB/512MiB,54.51
1780069138,xpltest-app-1,45.31,613.5MiB/1GiB,59.91
1780069138,xpltest-postgres-1,2.28,185.4MiB/2GiB,9.05
1780069138,xpltest-redis-1,0.81,10.18MiB/512MiB,1.99
1780069138,xpltest-worker-1,0.13,278.8MiB/512MiB,54.46
1780069142,xpltest-app-1,46.53,612.7MiB/1GiB,59.83
1780069142,xpltest-postgres-1,1.85,184.6MiB/2GiB,9.01
1780069142,xpltest-redis-1,0.92,10.38MiB/512MiB,2.03
1780069142,xpltest-worker-1,0.22,279.1MiB/512MiB,54.50
1780069145,xpltest-app-1,60.98,606.4MiB/1GiB,59.22
1780069145,xpltest-postgres-1,6.26,184.3MiB/2GiB,9.00
1780069145,xpltest-redis-1,3.70,10.14MiB/512MiB,1.98
1780069145,xpltest-worker-1,0.94,278.9MiB/512MiB,54.48
1780069149,xpltest-app-1,39.39,603.2MiB/1GiB,58.91
1780069149,xpltest-postgres-1,1.40,184.9MiB/2GiB,9.03
1780069149,xpltest-redis-1,1.29,10.23MiB/512MiB,2.00
1780069149,xpltest-worker-1,0.75,278.9MiB/512MiB,54.48
1780069152,xpltest-app-1,58.47,609.7MiB/1GiB,59.54
1780069152,xpltest-postgres-1,2.81,184.7MiB/2GiB,9.02
1780069152,xpltest-redis-1,0.47,10.42MiB/512MiB,2.03
1780069152,xpltest-worker-1,0.20,279.4MiB/512MiB,54.57
1780069156,xpltest-app-1,32.22,612.8MiB/1GiB,59.84
1780069156,xpltest-postgres-1,3.23,184.8MiB/2GiB,9.02
1780069156,xpltest-redis-1,2.67,10.17MiB/512MiB,1.99
1780069156,xpltest-worker-1,0.27,278.9MiB/512MiB,54.48
1780069159,xpltest-app-1,35.79,604.1MiB/1GiB,58.99
1780069159,xpltest-postgres-1,1.99,185.3MiB/2GiB,9.05
1780069159,xpltest-redis-1,1.03,10.11MiB/512MiB,1.97
1780069159,xpltest-worker-1,0.40,278.9MiB/512MiB,54.47
1780069163,xpltest-app-1,62.34,611.8MiB/1GiB,59.75
1780069163,xpltest-postgres-1,1.96,184.8MiB/2GiB,9.02
1780069163,xpltest-redis-1,0.82,10.36MiB/512MiB,2.02
1780069163,xpltest-worker-1,0.33,279MiB/512MiB,54.50
1780069166,xpltest-app-1,53.11,612.4MiB/1GiB,59.81
1780069166,xpltest-postgres-1,2.51,184.8MiB/2GiB,9.02
1780069166,xpltest-redis-1,1.34,10.19MiB/512MiB,1.99
1780069166,xpltest-worker-1,0.91,279.4MiB/512MiB,54.57
1780069170,xpltest-app-1,59.49,602.6MiB/1GiB,58.84
1780069170,xpltest-postgres-1,1.59,185.7MiB/2GiB,9.07
1780069170,xpltest-redis-1,1.85,11.19MiB/512MiB,2.19
1780069170,xpltest-worker-1,0.51,279.2MiB/512MiB,54.53
1780069174,xpltest-app-1,67.44,611.4MiB/1GiB,59.71
1780069174,xpltest-postgres-1,1.70,184.8MiB/2GiB,9.03
1780069174,xpltest-redis-1,1.33,10.19MiB/512MiB,1.99
1780069174,xpltest-worker-1,0.50,279.4MiB/512MiB,54.58
1780069177,xpltest-app-1,67.06,615.8MiB/1GiB,60.13
1780069177,xpltest-postgres-1,1.64,185.3MiB/2GiB,9.05
1780069177,xpltest-redis-1,0.78,10.21MiB/512MiB,1.99
1780069177,xpltest-worker-1,0.65,279MiB/512MiB,54.49
1780069181,xpltest-app-1,42.99,617.8MiB/1GiB,60.33
1780069181,xpltest-postgres-1,3.66,185.5MiB/2GiB,9.06
1780069181,xpltest-redis-1,2.09,10.11MiB/512MiB,1.97
1780069181,xpltest-worker-1,0.42,279.2MiB/512MiB,54.53
1780069184,xpltest-app-1,66.24,617.2MiB/1GiB,60.27
1780069184,xpltest-postgres-1,0.73,185.5MiB/2GiB,9.06
1780069184,xpltest-redis-1,1.18,10.11MiB/512MiB,1.98
1780069184,xpltest-worker-1,0.95,279.3MiB/512MiB,54.55
1780069188,xpltest-app-1,53.99,617.4MiB/1GiB,60.29
1780069188,xpltest-postgres-1,1.12,185.7MiB/2GiB,9.07
1780069188,xpltest-redis-1,0.84,10.41MiB/512MiB,2.03
1780069188,xpltest-worker-1,0.08,279.6MiB/512MiB,54.61
1780069191,xpltest-app-1,62.56,617.2MiB/1GiB,60.27
1780069191,xpltest-postgres-1,2.63,185.7MiB/2GiB,9.07
1780069191,xpltest-redis-1,1.08,10.15MiB/512MiB,1.98
1780069191,xpltest-worker-1,0.37,279.1MiB/512MiB,54.52
1780069195,xpltest-app-1,60.90,617.7MiB/1GiB,60.32
1780069195,xpltest-postgres-1,1.18,185.7MiB/2GiB,9.07
1780069195,xpltest-redis-1,1.20,10.18MiB/512MiB,1.99
1780069195,xpltest-worker-1,1.01,280MiB/512MiB,54.69
1780069198,xpltest-app-1,48.13,616.6MiB/1GiB,60.21
1780069198,xpltest-postgres-1,7.06,183.8MiB/2GiB,8.98
1780069198,xpltest-redis-1,0.95,10.25MiB/512MiB,2.00
1780069198,xpltest-worker-1,0.19,279.5MiB/512MiB,54.60
1780069202,xpltest-app-1,85.69,609.6MiB/1GiB,59.53
1780069202,xpltest-postgres-1,2.20,183.9MiB/2GiB,8.98
1780069202,xpltest-redis-1,0.93,10.17MiB/512MiB,1.99
1780069202,xpltest-worker-1,0.23,280.9MiB/512MiB,54.87
1780069205,xpltest-app-1,63.56,612.6MiB/1GiB,59.82
1780069205,xpltest-postgres-1,0.68,183.9MiB/2GiB,8.98
1780069205,xpltest-redis-1,2.46,10.45MiB/512MiB,2.04
1780069205,xpltest-worker-1,1.40,280.4MiB/512MiB,54.77
1780069209,xpltest-app-1,64.10,607.7MiB/1GiB,59.35
1780069209,xpltest-postgres-1,2.05,184.2MiB/2GiB,9.00
1780069209,xpltest-redis-1,1.39,10.22MiB/512MiB,2.00
1780069209,xpltest-worker-1,0.34,279.5MiB/512MiB,54.59
1780069213,xpltest-app-1,44.97,614.5MiB/1GiB,60.01
1780069213,xpltest-postgres-1,1.33,184MiB/2GiB,8.98
1780069213,xpltest-redis-1,0.77,10.09MiB/512MiB,1.97
1780069213,xpltest-worker-1,0.31,279.7MiB/512MiB,54.64
1780069216,xpltest-app-1,47.71,615.2MiB/1GiB,60.08
1780069216,xpltest-postgres-1,4.41,184MiB/2GiB,8.99
1780069216,xpltest-redis-1,2.69,10.16MiB/512MiB,1.98
1780069216,xpltest-worker-1,0.73,279.1MiB/512MiB,54.52
1780069220,xpltest-app-1,47.76,614.3MiB/1GiB,59.99
1780069220,xpltest-postgres-1,2.57,184.4MiB/2GiB,9.00
1780069220,xpltest-redis-1,0.85,10.08MiB/512MiB,1.97
1780069220,xpltest-worker-1,0.40,279.6MiB/512MiB,54.60
1780069223,xpltest-app-1,44.64,605.7MiB/1GiB,59.15
1780069223,xpltest-postgres-1,1.82,184.6MiB/2GiB,9.01
1780069223,xpltest-redis-1,1.05,10.08MiB/512MiB,1.97
1780069223,xpltest-worker-1,0.47,278.6MiB/512MiB,54.42
1780069227,xpltest-app-1,46.70,610.1MiB/1GiB,59.58
1780069227,xpltest-postgres-1,2.71,184.7MiB/2GiB,9.02
1780069227,xpltest-redis-1,1.07,10.72MiB/512MiB,2.09
